row_index,ticket_code,line_code,channel_code,kind_flag,date_token,worker_code,qty_token,state_flag,service_code,meta_1,meta_2,group_code,price_token_raw
2936,0583,10,05,R,20260214,30,2,O,0053,1,2,12,@
2937,0583,11,05,R,20260214,30,2,O,0007,1,2,02,@V@
2938,0584,01,05,R,20260214,41,2,O,0006,1,2,00,7@
2939,0584,02,05,R,20260214,41,2,O,0040,1,1,01,>@
2940,0584,03,05,R,20260214,41,2,O,0019,1,1,01,.@
2941,0584,04,05,R,20260214,41,2,O,0046,1,2,03,@S@
2942,0584,05,05,R,20260214,41,2,O,0044,1,2,03,D@
2943,0584,06,05,R,20260214,41,2,O,0086,1,1,06,>@
2944,0585,01,05,R,20260214,55,3,O,0001,1,2,00,5@
2945,0585,02,05,R,20260214,55,3,O,0022,1,1,01,@
2946,0585,03,05,R,20260214,06,2,O,0043,1,2,03,?Q@
2947,0585,04,05,R,20260214,06,2,O,0053,1,2,12,@
2948,0585,05,05,R,20260214,06,2,O,0020,1,1,01,P@
2949,0585,06,05,R,20260214,55,3,O,0019,1,1,01,.@
2950,0586,01,05,R,20260215,06,2,O,0001,1,2,00,5@
2951,0586,02,05,R,20260215,06,2,O,0022,1,1,01,@
2952,0586,03,05,R,20260215,06,2,O,0043,1,2,03,?Q@
2953,0586,04,05,R,20260215,06,2,O,0053,1,2,12,@
2954,0586,05,05,R,20260215,06,2,O,0040,1,1,01,A@
2955,0586,06,05,R,20260215,06,2,O,0019,1,1,01,.@
2956,0587,01,05,R,20260215,08,3,O,0001,1,2,00,5@
2957,0587,02,05,R,20260215,41,2,O,0010,1,2,02,?K@
2958,0587,03,05,R,20260215,08,3,O,0022,1,1,01,@
2959,0587,04,05,R,20260215,41,2,O,0043,1,2,03,?K@
2960,0587,05,05,R,20260215,41,2,O,0053,1,2,12,@
2961,0588,01,05,R,20260215,55,3,O,0003,1,2,00,9@
2962,0588,02,05,R,20260215,55,3,O,0022,1,1,01,@
2963,0588,03,05,R,20260215,21,2,O,0043,1,2,03,I@
2964,0588,04,05,R,20260215,21,2,O,0077,1,1,06,n@
2965,0588,05,05,R,20260215,21,2,O,0078,1,1,06,9@
2966,0588,06,05,R,20260215,21,2,O,0012,1,1,09,?]@
2967,0588,07,05,R,20260215,55,3,O,0029,1,1,09,4@
2968,0588,08,05,R,20260215,21,2,O,0027,1,1,09,&@
2969,0588,09,05,R,20260215,21,2,O,0053,1,2,12,@
2970,0589,01,05,R,20260215,55,3,O,0001,1,2,00,5@
2971,0589,02,05,R,20260215,21,2,O,0037,1,2,02,?I@
2972,0589,03,05,R,20260215,55,3,O,0022,1,1,01,@
2973,0589,04,05,R,20260215,21,2,O,0041,1,2,03,6@
2974,0589,05,05,R,20260215,21,2,O,0053,1,2,12,@
2975,0589,06,05,R,20260215,21,2,O,0013,1,1,09,?]@
2976,0589,07,05,R,20260215,21,2,O,0027,1,1,09,&@
2977,0589,08,05,R,20260215,55,3,O,0029,1,1,09,4@
2978,0590,01,05,R,20260215,48,2,O,0003,1,2,00,9@
2979,0590,02,05,R,20260215,48,2,O,0022,1,1,01,@
2980,0590,03,05,R,20260215,48,2,O,0042,1,2,03,I@
2981,0590,04,05,R,20260215,48,2,O,0076,1,1,06,?g@
2982,0590,05,05,R,20260215,48,2,O,0078,1,1,06,9@
2983,0590,06,05,R,20260215,48,2,O,0007,1,2,02,@V@
2984,0590,07,05,R,20260215,48,2,O,0053,1,2,12,@
2985,0591,01,05,R,20260215,08,3,O,0003,1,2,00,9@
2986,0591,02,05,R,20260215,08,3,O,0022,1,1,01,@
2987,0591,03,05,R,20260215,41,2,O,0043,1,2,03,I@
2988,0591,04,05,R,20260215,41,2,O,0077,1,1,06,n@
2989,0591,05,05,R,20260215,08,3,O,0078,1,1,06,9@
2990,0591,06,05,R,20260215,41,2,O,0053,1,2,12,@
2991,0591,07,05,R,20260215,41,2,O,0007,1,2,02,@V@
2992,0592,01,05,R,20260215,30,2,O,0003,1,2,00,??(\??3@
2993,0592,02,05,R,20260215,30,2,O,0022,1,1,01,333333@
2994,0592,03,05,R,20260215,30,2,O,0042,1,2,03,?z?G?C@
2995,0592,04,05,R,20260215,30,2,O,0076,1,1,06,H?z??b@
2996,0592,05,05,R,20260215,30,2,O,0078,1,1,06,??(\??3@
2997,0592,06,05,R,20260215,30,2,O,0007,1,2,02,\???(\Q@
2998,0592,07,05,R,20260215,30,2,O,0053,1,2,12,???Q?@
2999,0592,08,05,R,20260215,30,2,O,0502,1,2,00,??(\??3@
3000,0592,09,05,R,20260215,30,2,O,0515,1,1,01,?z?G?e@
3001,0593,01,05,R,20260215,48,2,O,0001,1,2,00,5@
3002,0593,02,05,R,20260215,48,2,O,0022,1,1,01,@
3003,0593,03,05,R,20260215,48,2,O,0043,1,2,03,?Q@
3004,0593,04,05,R,20260215,48,2,O,0053,1,2,12,@
3005,0594,01,05,R,20260215,06,2,O,0006,1,2,00,7@
3006,0594,02,05,R,20260215,06,2,O,0040,1,1,01,>@
3007,0594,03,05,R,20260215,06,2,O,0046,1,2,03,@V@
3008,0594,04,05,R,20260215,06,2,O,0019,1,1,01,.@
3009,0595,01,05,R,20260215,08,3,O,0001,1,2,00,5@
3010,0595,02,05,R,20260215,41,2,O,0010,1,2,02,?K@
3011,0595,03,05,R,20260215,08,3,O,0022,1,1,01,@
3012,0595,04,05,R,20260215,41,2,O,0043,1,2,03,?K@
3013,0595,05,05,R,20260215,41,2,O,0053,1,2,12,@
3014,1,0596,01,05,R,20260215,30,2,O,0001,1,2,00
3015,1,0596,02,05,R,20260215,30,2,O,0022,1,1,01
3016,1,0596,03,05,R,20260215,30,2,O,0043,1,2,03
3017,1,0596,04,05,R,20260215,30,2,O,0020,1,1,01
3018,1,0596,05,05,R,20260215,30,2,O,0019,1,1,01
3019,1,0596,06,05,R,20260215,30,2,O,0053,1,2,12
3020,0597,01,05,R,20260215,30,2,O,0001,1,2,00,?Q??4@
3021,0597,02,05,R,20260215,30,2,O,0022,1,1,01,??(\??@
3022,0597,03,05,R,20260215,30,2,O,0043,1,2,03,?Q?NQ@
3023,0597,04,05,R,20260215,30,2,O,0020,1,1,01,?Q??O@
3024,0597,05,05,R,20260215,30,2,O,0019,1,1,01,)\????-@
3025,0597,06,05,R,20260215,30,2,O,0053,1,2,12,??(\??@
3026,0597,07,05,R,20260215,30,2,O,0053,1,2,12,??(\??@
3027,0598,01,05,R,20260215,55,3,O,0001,1,2,00,5@
3028,0598,02,05,R,20260215,55,3,O,0022,1,1,01,@
3029,0598,03,05,R,20260215,41,2,O,0043,1,2,03,?Q@
3030,0598,04,05,R,20260215,41,2,O,0053,1,2,12,@
3031,0599,01,05,R,20260215,21,2,O,0003,1,2,00,9@
3032,0599,02,05,R,20260215,21,2,O,0022,1,1,01,@
3033,0599,03,05,R,20260215,21,2,O,0042,1,2,03,I@
3034,0599,04,05,R,20260215,21,2,O,0063,1,1,04,?a@
3035,0599,05,05,R,20260215,21,2,O,0065,1,1,04,>@
3036,0599,06,05,R,20260215,21,2,O,0076,1,1,06,`c@
3037,0599,07,05,R,20260215,21,2,O,0078,1,1,06,4@
3038,0599,08,05,R,20260215,21,2,O,0053,1,2,12,@
3039,0599,09,05,R,20260215,21,2,O,0007,1,2,02,@V@
3040,0599,10,05,R,20260215,21,2,O,0014,1,1,09,?]@
3041,0599,11,05,R,20260215,21,2,O,0029,1,1,09,4@
3042,0599,12,05,R,20260215,21,2,O,0027,1,1,09,&@
3043,0600,01,05,R,20260215,08,3,O,0001,1,2,00,5@
3044,0600,02,05,R,20260215,30,2,O,0010,1,2,02,?G?z?E@
3045,0600,03,05,R,20260215,08,3,O,0022,1,1,01,@
3046,0600,04,05,R,20260215,30,2,O,0043,1,2,03,?G?z?E@
3047,0600,05,05,R,20260215,30,2,O,0512,1,1,01,R????Z@
3048,0600,06,05,R,20260215,08,3,O,0521,1,1,01,.@
3049,0600,07,05,R,20260215,30,2,O,0053,1,2,12,333333@
3050,0601,01,05,R,20260215,55,3,O,0001,1,2,00,5@
3051,0601,02,05,R,20260215,55,3,O,0022,1,1,01,@
3052,0601,03,05,R,20260215,41,2,O,0043,1,2,03,"??p=
Q@"
3053,0601,04,05,R,20260215,41,2,O,0053,1,2,12,\???(\@
3054,0601,05,05,R,20260215,41,2,O,0053,1,2,12,\???(\@
3055,0602,01,05,R,20260215,48,2,O,0003,1,2,00,9@
3056,0602,02,05,R,20260215,48,2,O,0022,1,1,01,@
3057,0602,03,05,R,20260215,48,2,O,0042,1,2,03,I@
3058,0602,04,05,R,20260215,48,2,O,0076,1,1,06,?g@
3059,0602,05,05,R,20260215,48,2,O,0078,1,1,06,9@
3060,0602,06,05,R,20260215,48,2,O,0007,1,2,02,@V@
3061,0602,07,05,R,20260215,48,2,O,0053,1,2,12,@
3062,0603,01,05,R,20260215,94,9,O,0006,1,2,00,0KARTA 10 WIZYTA
3063,0603,02,05,R,20260215,94,9,O,0040,1,1,01,0KARTA 10 WIZYTA
3064,0603,03,05,R,20260215,94,9,O,0046,1,2,03,0KARTA 10 WIZYTA
3065,0603,04,05,R,20260215,94,9,O,0019,1,1,01,0KARTA 10 WIZYTA
3066,0604,01,05,R,20260215,48,2,O,0001,1,2,00,5@
3067,0604,02,05,R,20260215,48,2,O,0022,1,1,01,@
3068,0604,03,05,R,20260215,48,2,O,0043,1,2,03,?Q@
3069,0604,04,05,R,20260215,48,2,O,0053,1,2,12,@
3070,0605,01,05,R,20260215,21,2,O,0001,1,2,00,5@
3071,0605,02,05,R,20260215,21,2,O,0010,1,2,02,?K@
3072,0605,03,05,R,20260215,21,2,O,0022,1,1,01,@
3073,0605,04,05,R,20260215,21,2,O,0041,1,2,03,?K@
3074,0605,05,05,R,20260215,21,2,O,0053,1,2,12,@
3075,0606,01,05,R,20260216,55,3,O,0001,1,2,00,5@
3076,0606,02,05,R,20260216,48,2,O,0010,1,2,02,?K@
3077,0606,03,05,R,20260216,55,3,O,0022,1,1,01,@
3078,0606,04,05,R,20260216,48,2,O,0043,1,2,03,2@
3079,0606,05,05,R,20260216,48,2,O,0053,1,2,12,@
3080,0607,01,05,R,20260216,55,3,O,0001,1,2,00,5@
3081,0607,02,05,R,20260216,55,3,O,0022,1,1,01,@
3082,0607,03,05,R,20260216,14,2,O,0043,1,2,03,?Q@
3083,0607,04,05,R,20260216,14,2,O,0053,1,2,12,@
3084,0608,01,05,R,20260216,31,2,O,0001,1,2,00,5@
3085,0608,02,05,R,20260216,31,2,O,0022,1,1,01,@
3086,0608,03,05,R,20260216,31,2,O,0043,1,2,03,?Q@
3087,0608,04,05,R,20260216,31,2,O,0053,1,2,12,@
3088,0609,01,05,R,20260216,31,2,O,0001,1,2,00,5@
3089,0609,02,05,R,20260216,31,2,O,0010,1,2,02,?K@
3090,0609,03,05,R,20260216,31,2,O,0022,1,1,01,@
3091,0609,04,05,R,20260216,31,2,O,0043,1,2,03,2@
3092,0609,05,05,R,20260216,31,2,O,0053,1,2,12,@
3093,0610,01,05,R,20260216,48,2,O,0001,1,2,00,5@
3094,0610,02,05,R,20260216,48,2,O,0022,1,1,01,@
3095,0610,03,05,R,20260216,48,2,O,0043,1,2,03,?Q@
3096,0610,04,05,R,20260216,48,2,O,0053,1,2,12,@
3097,0611,01,05,R,20260216,55,3,O,0001,1,2,00,5@
3098,0611,02,05,R,20260216,14,2,O,0010,1,2,02,?K@
3099,0611,03,05,R,20260216,55,3,O,0022,1,1,01,@
3100,0611,04,05,R,20260216,14,2,O,0043,1,2,03,2@
3101,0611,05,05,R,20260216,14,2,O,0053,1,2,12,@
3102,0612,01,05,R,20260216,94,9,O,0001,1,2,00,0KARTA 10 WIZYTA AGATA
3103,0612,02,05,R,20260216,94,9,O,0022,1,1,01,0KARTA 10 WIZYTA AGATA
3104,0612,03,05,R,20260216,94,9,O,0043,1,2,03,0KARTA 10 WIZYTA AGATA
3105,0613,01,05,R,20260216,31,2,O,0001,1,2,00,5@
3106,0613,02,05,R,20260216,31,2,O,0022,1,1,01,@
3107,0613,03,05,R,20260216,31,2,O,0043,1,2,03,?Q@
3108,0613,04,05,R,20260216,31,2,O,0053,1,2,12,@
3109,0614,01,05,R,20260216,55,3,O,0001,1,2,00,5@
3110,0614,02,05,R,20260216,55,3,O,0022,1,1,01,@
3111,0614,03,05,R,20260216,31,2,O,0043,1,2,03,?Q@
3112,0614,04,05,R,20260216,31,2,O,0053,1,2,12,@
3113,0615,01,05,R,20260216,55,3,O,0001,1,2,00,5@
3114,0615,02,05,R,20260216,48,2,O,0010,1,2,02,"?p=
??C@"
3115,0615,03,05,R,20260216,55,3,O,0022,1,1,01,@
3116,0615,04,05,R,20260216,48,2,O,0043,1,2,03,??p=?)@
3117,0615,05,05,R,20260216,48,2,O,0502,1,2,00,"=
??p?1@"
3118,0615,06,05,R,20260216,48,2,O,0512,1,1,01,"?p=
??W@"
3119,0615,07,05,R,20260216,48,2,O,0522,1,1,01,?????L%@
3120,0616,01,05,R,20260216,48,2,O,0101,2,2,00,5@
3121,0616,02,05,R,20260216,48,2,O,0137,2,2,02,?M@
3122,0616,03,05,R,20260216,48,2,O,0147,2,2,03,"""@"
3123,0617,01,05,R,20260216,55,3,O,0001,1,2,00,5@
3124,0617,02,05,R,20260216,55,3,O,0022,1,1,01,@
3125,0617,03,05,R,20260216,14,2,O,0043,1,2,03,?Q@
3126,0617,04,05,R,20260216,14,2,O,0053,1,2,12,@
3127,0618,01,05,R,20260216,55,3,O,0003,1,2,00,9@
3128,0618,02,05,R,20260216,55,3,O,0022,1,1,01,@
3129,0618,03,05,R,20260216,31,2,O,0042,1,2,03,"q=
???G@"
3130,0618,04,05,R,20260216,31,2,O,0076,1,1,06,H?z??f@
3131,0618,05,05,R,20260216,55,3,O,0078,1,1,06,?z?G?3@
3132,0618,06,05,R,20260216,31,2,O,0007,1,2,02,R???1Z@
3133,0618,07,05,R,20260216,55,3,O,0502,1,2,00,9@
3134,0618,08,05,R,20260216,31,2,O,0512,1,1,01,33333`@
3135,0618,09,05,R,20260216,55,3,O,0522,1,1,01,.@
3136,0618,10,05,R,20260216,55,3,O,0522,1,1,01,??G?z@
3137,0619,01,05,R,20260216,55,3,O,0001,1,2,00,5@
3138,0619,02,05,R,20260216,31,2,O,0010,1,2,02,?K@
3139,0619,03,05,R,20260216,55,3,O,0022,1,1,01,@
3140,0619,04,05,R,20260216,31,2,O,0043,1,2,03,2@
3141,0619,05,05,R,20260216,31,2,O,0053,1,2,12,@
3142,0620,01,05,R,20260216,55,3,O,0001,1,2,00,5@
3143,0620,02,05,R,20260216,14,2,O,0010,1,2,02,?K@
3144,0620,03,05,R,20260216,55,3,O,0022,1,1,01,@
3145,0620,04,05,R,20260216,14,2,O,0043,1,2,03,2@
3146,0620,05,05,R,20260216,14,2,O,0053,1,2,12,@
3147,0621,01,05,R,20260216,06,2,O,0003,1,2,00,9@
3148,0621,02,05,R,20260216,06,2,O,0022,1,1,01,@
3149,0621,03,05,R,20260216,06,2,O,0042,1,2,03,I@
3150,0621,04,05,R,20260216,06,2,O,0063,1,1,04,?a@
3151,0621,05,05,R,20260216,06,2,O,0065,1,1,04,>@
3152,0621,06,05,R,20260216,06,2,O,0076,1,1,06,`c@
3153,0621,07,05,R,20260216,06,2,O,0078,1,1,06,4@
3154,0621,08,05,R,20260216,06,2,O,0007,1,2,02,@V@
3155,0621,09,05,R,20260216,06,2,O,0053,1,2,12,@
3156,0621,10,05,R,20260216,06,2,O,0019,1,1,01,.@
3157,0621,11,05,R,20260216,06,2,O,0040,1,1,01,A@
3158,0622,01,05,R,20260216,55,3,O,0001,1,2,00,5@
3159,0622,02,05,R,20260216,55,3,O,0022,1,1,01,@
3160,0622,03,05,R,20260216,48,2,O,0043,1,2,03,?Q@
3161,0622,04,05,R,20260216,48,2,O,0053,1,2,12,@
3162,0623,01,05,R,20260216,06,2,O,0202,4,4,08,?H@
3163,0624,01,05,R,20260216,55,3,O,0001,1,2,00,5@
3164,0624,02,05,R,20260216,06,2,O,0010,1,2,02,?K@
3165,0624,03,05,R,20260216,55,3,O,0022,1,1,01,@
3166,0624,04,05,R,20260216,06,2,O,0042,1,2,03,?K@
3167,0624,05,05,R,20260216,06,2,O,0053,1,2,12,@
3168,0625,01,05,R,20260216,55,3,O,0001,1,2,00,5@
3169,0625,02,05,R,20260216,31,2,O,0022,1,1,01,@
3170,0625,03,05,R,20260216,55,3,O,0010,1,2,02,@P@
3171,0625,04,05,R,20260216,31,2,O,0043,1,2,03,M@
3172,0625,05,05,R,20260216,31,2,O,0053,1,2,12,@
3173,0626,01,05,R,20260216,55,3,O,0003,1,2,00,9@
3174,0626,02,05,R,20260216,55,3,O,0022,1,1,01,@
3175,0626,03,05,R,20260216,48,2,O,0042,1,2,03,I@
3176,0626,04,05,R,20260216,48,2,O,0076,1,1,06,?g@
3177,0626,05,05,R,20260216,48,2,O,0078,1,1,06,9@
3178,0626,06,05,R,20260216,48,2,O,0053,1,2,12,@
3179,0626,07,05,R,20260216,48,2,O,0007,1,2,02,@V@
3180,0627,01,05,R,20260216,21,2,O,0001,1,2,00,5@
3181,0627,02,05,R,20260216,21,2,O,0010,1,2,02,?K@
3182,0627,03,05,R,20260216,21,2,O,0022,1,1,01,@
3183,0627,04,05,R,20260216,21,2,O,0042,1,2,03,?K@
3184,0627,05,05,R,20260216,21,2,O,0053,1,2,12,@
3185,0628,01,05,R,20260216,08,3,O,0003,1,2,00,9@
3186,0628,02,05,R,20260216,08,3,O,0022,1,1,01,@
3187,0628,03,05,R,20260216,12,2,O,0042,1,2,03,I@
3188,0628,04,05,R,20260216,12,2,O,0063,1,1,04,?a@
3189,0628,05,05,R,20260216,12,2,O,0065,1,1,04,>@
3190,0628,06,05,R,20260216,12,2,O,0076,1,1,06,`c@
3191,0628,07,05,R,20260216,12,2,O,0078,1,1,06,4@
3192,0628,08,05,R,20260216,12,2,O,0007,1,2,02,@V@
3193,0628,09,05,R,20260216,12,2,O,0053,1,2,12,@
3194,0629,01,05,R,20260216,08,3,O,0003,1,2,00,9@
3195,0629,02,05,R,20260216,08,3,O,0022,1,1,01,@
3196,0629,03,05,R,20260216,21,2,O,0043,1,2,03,I@
3197,0629,04,05,R,20260216,21,2,O,0064,1,1,04,d@
3198,0629,05,05,R,20260216,21,2,O,0065,1,1,04,>@
3199,0629,06,05,R,20260216,21,2,O,0077,1,1,06,g@
3200,0629,07,05,R,20260216,21,2,O,0078,1,1,06,4@
3201,0629,08,05,R,20260216,21,2,O,0007,1,2,02,@V@
3202,0629,09,05,R,20260216,21,2,O,0053,1,2,12,@
3203,1,0630,01,05,R,20260216,08,3,O,0003,1,2,00
3204,1,0630,02,05,R,20260216,08,3,O,0022,1,1,01
3205,1,0630,03,05,R,20260216,31,2,O,0043,1,2,03
3206,1,0630,04,05,R,20260216,31,2,O,0064,1,1,04
3207,1,0630,05,05,R,20260216,31,2,O,0065,1,1,04
3208,1,0630,06,05,R,20260216,99,9,O,0067,1,1,06
3209,0631,01,05,R,20260216,48,2,O,0001,1,2,00,"?p=
?c1@"
3210,0631,02,05,R,20260216,48,2,O,0010,1,2,02,"=
??p?F@"
3211,0631,03,05,R,20260216,48,2,O,0022,1,1,01,?Q??@
3212,0631,04,05,R,20260216,48,2,O,0042,1,2,03,"=
??p?F@"
3213,0631,05,05,R,20260216,48,2,O,0053,1,2,12,"??p=
?@"
3214,0631,06,05,R,20260216,48,2,O,0512,1,1,01,)\????[@
3215,0631,07,05,R,20260216,48,2,O,0521,1,1,01,??????(@
3216,0632,01,05,R,20260216,08,3,O,0003,1,2,00,9@
3217,0632,02,05,R,20260216,08,3,O,0022,1,1,01,@
3218,0632,03,05,R,20260216,31,2,O,0043,1,2,03,I@
3219,0632,04,05,R,20260216,31,2,O,0064,1,1,04,?q@
3220,0632,05,05,R,20260216,31,2,O,0065,1,1,04,>@
3221,0632,06,05,R,20260216,31,2,O,0053,1,2,12,@
3222,0632,07,05,R,20260216,99,9,O,0067,1,1,06,D@
3223,0633,01,05,R,20260216,08,3,O,0001,1,2,00,5@
3224,0633,02,05,R,20260216,08,3,O,0022,1,1,01,@
3225,0633,03,05,R,20260216,31,2,O,0010,1,2,02,@P@
3226,0633,04,05,R,20260216,31,2,O,0043,1,2,03,M@
3227,0634,01,05,R,20260216,06,2,O,0001,1,2,00,5@
3228,0634,02,05,R,20260216,06,2,O,0022,1,1,01,@
3229,0634,03,05,R,20260216,06,2,O,0043,1,2,03,?Q@
3230,0634,04,05,R,20260216,06,2,O,0053,1,2,12,@
3231,0635,01,05,R,20260216,08,3,O,0101,2,2,00,5@
3232,0635,02,05,R,20260216,12,2,O,0110,2,2,02,@Q@
3233,0635,03,05,R,20260216,12,2,O,0147,2,2,03,"""@"
3234,0636,01,05,R,20260216,08,3,O,0101,2,2,00,5@
3235,0636,02,05,R,20260216,48,2,O,0136,2,2,02,?H@
3236,0636,03,05,R,20260216,48,2,O,0147,2,2,03,"""@"
3237,0636,04,05,R,20260216,48,2,O,0150,2,2,12,@
3238,0637,01,05,R,20260216,48,2,O,0101,2,2,00,5@
3239,0637,02,05,R,20260216,48,2,O,0110,2,2,02,@Q@
3240,0637,03,05,R,20260216,48,2,O,0147,2,2,03,"""@"
3241,0637,04,05,R,20260216,48,2,O,0150,2,2,12,@
3242,0638,01,05,R,20260216,08,3,O,0003,1,2,00,"q=
??p3@"
3243,0638,02,05,R,20260216,08,3,O,0022,1,1,01,?Q?@
3244,0638,03,05,R,20260216,31,2,O,0042,1,2,03,I@
3245,0638,04,05,R,20260216,31,2,O,0076,1,1,06,?g@
3246,0638,05,05,R,20260216,31,2,O,0078,1,1,06,9@
3247,0638,06,05,R,20260216,31,2,O,0053,1,2,12,@
3248,0638,07,05,R,20260216,31,2,O,0007,1,2,02,?[@
3249,0638,08,05,R,20260216,31,2,O,0521,1,1,01,"??p=
W'@"
3250,0638,09,05,R,20260216,31,2,O,0512,1,1,01,@Z@
3251,0639,01,05,R,20260216,08,3,O,0001,1,2,00,5@
3252,0639,02,05,R,20260216,08,3,O,0022,1,1,01,@
3253,0639,03,05,R,20260216,31,2,O,0043,1,2,03,?Q@
3254,0639,04,05,R,20260216,31,2,O,0053,1,2,12,@
3255,0640,01,05,R,20260216,94,9,O,0001,1,2,00,0KAR10WIZ JUSTYNA KURKOWSKA
3256,0640,02,05,R,20260216,94,9,O,0022,1,1,01,0KAR10WIZ JUSTYNA KURKOWSKA
3257,0640,03,05,R,20260216,94,9,O,0043,1,2,03,0KAR10WIZ JUSTYNA KURKOWSKA
3258,0640,04,05,R,20260216,94,9,O,0053,1,2,12,0KAR10WIZ JUSTYNA KURKOWSKA
3259,0641,01,05,R,20260216,08,3,O,0001,1,2,00,5@
3260,0641,02,05,R,20260216,21,2,O,0010,1,2,02,?K@
3261,0641,03,05,R,20260216,08,3,O,0022,1,1,01,@
3262,0641,04,05,R,20260216,21,2,O,0041,1,2,03,?K@
3263,0641,05,05,R,20260216,21,2,O,0053,1,2,12,@
3264,0642,01,05,R,20260216,06,2,O,0003,1,2,00,9@
3265,0642,02,05,R,20260216,06,2,O,0022,1,1,01,@
3266,0642,03,05,R,20260216,06,2,O,0043,1,2,03,I@
3267,0642,04,05,R,20260216,06,2,O,0064,1,1,04,d@
3268,0642,05,05,R,20260216,06,2,O,0065,1,1,04,>@
3269,0642,06,05,R,20260216,06,2,O,0077,1,1,06,g@
3270,0642,07,05,R,20260216,06,2,O,0078,1,1,06,4@
3271,0643,01,05,R,20260216,12,2,O,0101,2,2,00,5@
3272,0643,02,05,R,20260216,12,2,O,0110,2,2,02,@Q@
3273,0643,03,05,R,20260216,12,2,O,0147,2,2,03,"""@"
3274,0643,04,05,R,20260216,12,2,O,0150,2,2,12,@
3275,0643,05,05,R,20260216,12,2,O,0186,2,1,06,.@
3276,0643,06,05,R,20260216,12,2,O,0185,2,1,06,?R@
3277,0644,01,05,R,20260216,08,3,O,0003,1,2,00,9@
3278,0644,02,05,R,20260216,08,3,O,0022,1,1,01,@
3279,0644,03,05,R,20260216,12,2,O,0042,1,2,03,I@
3280,0644,04,05,R,20260216,12,2,O,0076,1,1,06,?g@
3281,0644,05,05,R,20260216,12,2,O,0078,1,1,06,9@
3282,0644,06,05,R,20260216,12,2,O,0007,1,2,02,@V@
3283,0644,07,05,R,20260216,12,2,O,0053,1,2,12,@
3284,0644,08,05,R,20260216,12,2,O,0515,1,1,01,?????YW@
3285,0644,09,05,R,20260216,08,3,O,0521,1,1,01,?Q???@
3286,0644,10,05,R,20260216,08,3,O,0502,1,2,00,"=
??p?$@"
3287,0645,01,05,R,20260216,08,3,O,0003,1,2,00,9@
3288,0645,02,05,R,20260216,08,3,O,0022,1,1,01,@
3289,0645,03,05,R,20260216,21,2,O,0043,1,2,03,I@
3290,0645,04,05,R,20260216,21,2,O,0064,1,1,04,d@
3291,0645,05,05,R,20260216,21,2,O,0065,1,1,04,???(\?=@
3292,0645,06,05,R,20260216,21,2,O,0077,1,1,06,?Q???f@
3293,0645,07,05,R,20260216,21,2,O,0078,1,1,06,?z?G?3@
3294,0645,08,05,R,20260216,21,2,O,0007,1,2,02,?????V@
3295,0646,01,05,R,20260216,12,2,O,0107,2,2,02,9@
3296,0646,02,05,R,20260216,12,2,O,0108,2,2,02,?A@
3297,0646,03,05,R,20260216,12,2,O,0101,2,2,00,9@
3298,0646,04,05,R,20260216,12,2,O,0109,2,2,02,?F@
3299,0646,05,05,R,20260216,12,2,O,0147,2,2,03,"""@"
3300,0647,01,05,R,20260216,08,3,O,0101,2,2,00,5@
3301,0647,02,05,R,20260216,12,2,O,0110,2,2,02,@Q@
3302,0647,03,05,R,20260216,12,2,O,0147,2,2,03,"""@"
3303,0648,01,05,R,20260216,08,3,O,0003,1,2,00,9@
3304,0648,02,05,R,20260216,08,3,O,0022,1,1,01,@
3305,0648,03,05,R,20260216,21,2,O,0041,1,2,03,I@
3306,0648,04,05,R,20260216,21,2,O,0075,1,1,06,@e@
3307,0648,05,05,R,20260216,08,3,O,0078,1,1,06,9@
3308,0648,06,05,R,20260216,21,2,O,0007,1,2,02,@V@
3309,0648,07,05,R,20260216,21,2,O,0053,1,2,12,@
3310,0649,01,05,R,20260216,31,2,O,0003,1,2,00,9@
3311,0649,02,05,R,20260216,31,2,O,0022,1,1,01,@
3312,0649,03,05,R,20260216,31,2,O,0043,1,2,03,I@
3313,0649,04,05,R,20260216,31,2,O,0077,1,1,06,n@
3314,0649,05,05,R,20260216,31,2,O,0078,1,1,06,9@
3315,0649,06,05,R,20260216,31,2,O,0053,1,2,12,@
3316,0649,07,05,R,20260216,31,2,O,0007,1,2,02,?[@
3317,0650,01,05,R,20260216,48,2,O,0003,1,2,00,9@
3318,0650,02,05,R,20260216,48,2,O,0022,1,1,01,@
3319,0650,03,05,R,20260216,48,2,O,0043,1,2,03,I@
3320,0650,04,05,R,20260216,48,2,O,0064,1,1,04,?q@
3321,0650,05,05,R,20260216,48,2,O,0065,1,1,04,>@
3322,0650,06,05,R,20260216,48,2,O,0007,1,2,02,@V@
3323,0650,07,05,R,20260216,48,2,O,0521,1,1,01,&@
3324,0650,08,05,R,20260216,48,2,O,0512,1,1,01,?X@
3325,0651,01,05,R,20260217,30,2,O,0001,1,2,00,5@
3326,0651,02,05,R,20260217,30,2,O,0022,1,1,01,@
3327,0651,03,05,R,20260217,30,2,O,0043,1,2,03,?Q@
3328,0651,04,05,R,20260217,30,2,O,0053,1,2,12,@
3329,0652,01,05,R,20260217,14,2,O,0001,1,2,00,?z?G!1@
3330,0652,02,05,R,20260217,14,2,O,0022,1,1,01,R???Q@
3331,0652,03,05,R,20260217,14,2,O,0043,1,2,03,??p=?L@
3332,0652,04,05,R,20260217,14,2,O,0515,1,1,01,???(\?f@
